Name,Symbol,Start Date,Hist.,Category,Exchange,Market,Currency,Sector,Full Name,Activity,DATASTREAM CODE,LOC OFF. CODE,ISIN CODE,BOURSE NAME
TERMBRAY INDS.INTL.HDG.,K:TERM,1991/10/23,1991,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Real Estate Investment and Services,Termbray Industries International Holdings,Active,314067,HK93,BMG8760C1414,Hong Kong
TIAN SHAN DEV.(HLDG.),K:TSDH,2010/7/15,2010,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Real Estate Investment and Services,Tian Shan Development (Holding),Active,69713H,HK2118,KYG887201187,Hong Kong
TONKING NEW EN.GP.,K:JCHH,2013/11/21,2013,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Travel and Leisure,Tonking New Energy Group,Active,93130Z,HK8326,KYG8918S1057,Hong Kong
TOU RONG CHANG FU GP.,K:WSCM,2002/11/13,2002,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Construction and Materials,TOU Rong Chang Fu Group,Active,26492C,HK850,KYG8978E1035,Hong Kong
TRAVEL EXPERT (AI.)ENTS.,K:TEAE,2011/9/30,2011,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Travel and Leisure,Travel Expert (Asia) Enterprises,Active,77667T,HK1235,KYG9042P1081,Hong Kong
TSE SUI LUEN JEWELR. INTL.,K:TSES,1987/6/30,1987,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Personal Goods,TSE SUI Luen Jewellery International,Active,702650,HK417,BMG911231519,Hong Kong
U BANQUET GROUP HOLDING,K:UBQG,2013/12/10,2013,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Travel and Leisure,U Banquet Group Holding,Active,93659X,HK1483,KYG9159T1094,Hong Kong
U-RIGHT INTL.HDG.,K:URGT,2000/11/13,2000,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Personal Goods,U-Right International Holdings,Active,297068,HK627,BMG9298R1887,Hong Kong
UNI-BIO SCIENCE GROUP,K:NSPR,2001/11/12,2001,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Pharmaceuticals and Biotechnology,Uni-Bio Science Group,Active,14765E,HK690,KYG9198H1406,Hong Kong
UNION AI.ENTER.HDG.,K:PANO,2002/5/9,2002,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Media,Union Asia Enterprise Holdings,Active,15484J,HK8173,KYG9347R1065,Hong Kong
UNIVERSAL HLTH.INTL.GP. HLDG.,K:JTPH,2013/12/12,2013,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Food and Drug Retailers,Universal Health International Group Holding,Active,93641R,HK2211,KYG9302L1023,Hong Kong
UNIVERSE INTL.FINL.HDG.,K:UNIV,1999/7/20,1999,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Media,Universe International Financial Holdings,Active,691907,HK1046,BMG928811790,Hong Kong
UP ENERGY DEV.GROUP,K:LEUK,1992/12/2,1992,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Support Services,Up Energy Development Group,Active,316331,HK307,BMG9289C1257,Hong Kong
VICTORY CITY INTL.HDG.,K:VICT,1996/5/13,1996,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Personal Goods,Victory City International Holdings,Active,865540,HK539,BMG9358Q1463,Hong Kong
VIETNAM MANUFACTURING & EXPT.PROC.(HDG.),K:VIET,2007/12/20,2007,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Automobiles and Parts,Vietnam Manufacturing and Export Processing (Holdings),Active,51380V,HK422,KYG936171019,Hong Kong
VISION FAME INTL.HLDG.,K:VFIH,2012/1/18,2012,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Real Estate Investment and Services,Vision Fame International Holding,Active,86636T,HK1315,KYG937641275,Hong Kong
WAI CHUN GROUP HOLDINGS,K:CHNT,1997/2/3,1997,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Software and Computer Services,Wai Chun Group Holdings,Active,887802,HK1013,BMG9427H1016,Hong Kong
WAI CHUN MINING IND.GP.,K:NORI,1993/2/5,1993,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Mining,Wai Chun Mining Industry Group,Active,316603,HK660,KYG9420N1218,Hong Kong
WAI YUEN TONG MDCIN.HDG.,K:DALY,1997/10/31,1997,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Pharmaceuticals and Biotechnology,Wai Yuen Tong Medicine Holdings,Active,871077,HK897,BMG9421Y2332,Hong Kong
WAN CHENG METAL PKG.,K:WCPM,2017/7/18,2017,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,General Industrials,Wan Cheng Metal Packaged,Active,9111N2,HK8291,KYG942971014,Hong Kong
WANGUO INTL.MNG.GP.,K:WIMG,2012/7/10,2012,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Mining,Wanguo International Mining Group,Active,87305M,HK3939,KYG9430L1077,Hong Kong
WIN WIN WAY CON. HDG.,K:WWWC,2017/7/17,2017,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Construction and Materials,Win Win Way Construction Holdings,Active,9112KW,HK994,KYG972041043,Hong Kong
WING LEE PROPERTY INVS.,K:WLPL,2013/3/19,2013,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Real Estate Investment and Services,Wing Lee Property Investments,Active,88167U,HK864,BMG9705S1008,Hong Kong
WINNING TOWER GP. HDG.,K:WTGH,2017/6/30,2017,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Food Producers,Winning Tower Group Holdings,Active,9107R3,HK8362,KYG9722M1024,Hong Kong
WONDERFUL SKY FINANCIAL GP.HDG.,K:WSFG,2012/3/30,2012,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Financial Services (Sector),Wonderful Sky Financial Group Holdings,Active,86983U,HK1260,KYG9737K1094,Hong Kong
WONG'S INTL.(HOLDINGS),K:WONG,1983/12/19,1983,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Technology Hardware and Equipment,Wong's International (Holdings),Active,945486,HK99,BMG9738G1078,Hong Kong
XINCHEN CHINA POWER HDG.,K:XCPH,2013/3/13,2013,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Automobiles and Parts,Xinchen China Power Holdings,Active,88167T,HK1148,KYG9830E1098,Hong Kong
XINHUA NEWS MEDIA HDG.,K:LOS,2003/7/25,2003,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Support Services,Xinhua News Media Holdings,Active,27310T,HK309,KYG5699G1367,Hong Kong
XINYI AUTOMOBILE GLSS. ENTS.,K:XNYI,2016/7/11,2016,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Automobiles and Parts,Xinyi Automobile Glass Enterprises,Active,7571FX,HK8328,KYG9830W1096,Hong Kong
XIWANG SPECIAL STEEL CO.,K:XSPS,2012/2/23,2012,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Industrial Metals and Mining,Xiwang Special Steel Company,Active,86845M,HK1266,HK0000101367,Hong Kong
YIP'S CHEMICAL HDG.,K:YIPS,1991/8/22,1991,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Chemicals,YIP's Chemical Holdings,Active,314407,HK408,KYG9842Z1164,Hong Kong
YORKEY OPTC.INTL.(CYMN.),K:YOOP,2006/2/10,2006,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Electronic and Electrical Equipment,Yorkey Optical International (Cayman),Active,32743H,HK2788,KYG984571078,Hong Kong
YUAN HENG GAS HDG.,K:NGAI,1992/9/25,1992,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Leisure Goods,Yuan Heng Gas Holdings,Active,316140,HK332,BMG9877V1054,Hong Kong
YUE DA MINING HOLDINGS,K:YUDA,2001/11/29,2001,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Mining,Yue Da Mining Holdings,Active,14833T,HK629,KYG9877P1321,Hong Kong
YUNBO DIGITAL SYNERGY GR,K:FLEX,2000/7/24,2000,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Software and Computer Services,Yunbo Digital Synergy Gross,Active,280047,HK8050,KYG9883M1078,Hong Kong
ZHEJ.UTD.INHS.GP.,K:FRAS,2015/11/2,2015,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Unclassified,Zhejiang United Inhs Group,Active,8697CC,HK8366,KYG9897T1067,Hong Kong
ZHENGYE INTL.HDG.CO.,K:ZHEN,2011/6/3,2011,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,General Industrials,Zhengye International Holdings Company,Active,75567N,HK3363,BMG989231086,Hong Kong
ZHONG FA ZHAN HOLDINGS,K:NOBL,2007/4/17,2007,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Personal Goods,Zhong FA Zhan Holdings,Active,50366H,HK475,KYG9897H1020,Hong Kong
ZHONG HUA INTL.HOLDINGS,K:ZHL,1997/10/13,1997,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Real Estate Investment and Services,Zhong Hua International Holdings,Active,865757,HK1064,BMG9890M1819,Hong Kong
ZHUHAI_HDG.INV.GP.,K:ZHUK,1998/5/26,1998,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Travel and Leisure,Zhuhai_hdg Investment Group,Active,675437,HK908,BMG9895L1054,Hong Kong
ZMFY AUTMB.GLSS.SVS.,K:ZMFY,2013/9/3,2013,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Automobiles and Parts,Zmfy Automobile Glass Services,Active,86541G,HK8135,KYG9896X1088,Hong Kong
CHINA DAYE NON-FERROUS MTLS.MNG.,K:TEMF,1990/11/21,1990,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Financial Services (Sector),China Daye Non-Ferrous Metals Mining,Active,540756,HK661,BMG2125C1029,Hong Kong
CHINA OIL GANGRAN EN.GP. HDG.,K:FAIS,2011/5/18,2011,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Electronic and Electrical Equipment,China Oil Gangran Energy Group Holdings,Active,75983F,HK8132,KYG2162K1168,Hong Kong
COMMON SPLENDOR INTL. HLTH.IND.GP,K:ITCH,1990/9/10,1990,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Real Estate Investment and Services,Common Splendor International Health Industry Group,Active,540499,HK286,BMG2435N1039,Hong Kong
INTERACTIVE ENTM.CHIN. CULTR.TECH.INVS.,K:CTEC,2000/6/19,2000,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Software and Computer Services,Interactive Entertainment China Cultr Technology Investments,Active,280036,HK8081,BMG4805P1142,Hong Kong
JINMAO HTL.AND JINMAO (CHINA) HTL.INVS.& MAN.,K:JNMA,2014/7/2,2014,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Real Estate Investment Trusts,Jinmao Hotel and Jinmao (China) Hotel Investments and Management,Active,8909RK,HK6139,HK0000204385,Hong Kong
LOUDONG GEN.NICE RES. (CHINA) HDG.,K:PEA,1994/1/21,1994,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Mining,Loudong General Nice Resources (China) Holdings,Active,356998,HK988,BMG5713E1093,Hong Kong
NEW CENTURY REAL ESTATE INV.TST.,K:NCRE,2013/7/10,2013,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Real Estate Investment Trusts,New Century Real Estate Investment Trust,Active,89375N,HK1275,HK0000154648,Hong Kong
ZHEJIANG TENGY ENV.TECH. CO.'H',K:ZTET,2015/10/12,2015,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Industrial Engineering,Zhejiang Tengy Environmental Technology Company 'H',Active,9935EA,HK1527,CNE1000021Y6,Hong Kong
BEIJING ENTS.MED.& HLTH. IND.GP.,K:WSIN,2002/4/26,2002,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Household Goods and Home Construction,Beijing Enterprises Medical and Health Industry Group,Active,15438T,HK2389,KYG0957Q1082,Hong Kong
YANGZHOU GUANGLING DST. TAIHE RUR.MCFN.'H',K:YZGD,2017/5/8,2017,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Financial Services (Sector),Yangzhou Guangling District Taihe Rural MCFN 'H',Active,9066XV,HK8252,CNE100002FL7,Hong Kong
BEL GLOBAL RES.HOLDINGS,K:PEKI,1997/3/7,1997,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Personal Goods,Bel Global Resources Holdings,Active,887946,HK761,BMG0966P1095,Hong Kong
BOSHIWA INTL.HOLDINGS,K:BOI,2010/9/29,2010,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Personal Goods,Boshiwa International Holdings,Active,70164V,HK1698,KYG126231078,Hong Kong
CHINA AGROTECH HOLDINGS,K:CHAG,1999/11/25,1999,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Chemicals,China Agrotech Holdings,Active,691970,HK1073,KYG2106H1048,Hong Kong
CHINA LONGEVITY GP.CO.,K:SIJI,2010/4/29,2010,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Personal Goods,China Longevity Group Company,Active,68684D,HK1863,KYG2133P1037,Hong Kong
CHINA LUMENA NEW MATS.,K:LUME,2009/6/16,2009,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Chemicals,China Lumena New Materials,Active,67584F,HK67,KYG2160B1005,Hong Kong
CHINA SOLAR ENERGY HDG.,K:HWAK,1988/9/5,1988,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Alternative Energy,China Solar Energy Holdings,Active,779536,HK155,BMG2111R1705,Hong Kong
DAQING DAIRY HOLDINGS,K:GDH,2010/10/28,2010,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Food Producers,Daqing Dairy Holdings,Active,70899E,HK1007,KYG2752L1023,Hong Kong
DBA TELECOMMUNICATION ASIA HDG.,K:DBAT,2006/5/11,2006,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Technology Hardware and Equipment,DBA Telecommunication Asia Holdings,Active,35740K,HK3335,KYG269691088,Hong Kong
DYNASTY FINE WINES GP.,K:DFWG,2005/1/26,2005,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Beverages,Dynasty Fine Wines Group,Active,29941E,HK828,KYG2950W1087,Hong Kong
FLYKE INTERNATIONAL HDG.,K:FLYK,2010/3/29,2010,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Personal Goods,Flyke International Holdings,Active,69003N,HK1998,KYG3604K1022,Hong Kong
GOLDEN SHLD.HDG.(INDL.),K:GSHI,2011/7/14,2011,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Support Services,Golden Shield Holdings (Industrial),Active,77327K,HK2123,BMG3959E1075,Hong Kong
HAN TANG INTL.HOLDINGS,K:PLRX,1999/6/8,1999,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Automobiles and Parts,Han Tang International Holdings,Active,691903,HK1187,BMG4384S1098,Hong Kong
MAYER HOLDINGS,K:MAYR,2004/6/21,2004,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Industrial Metals and Mining,Mayer Holdings,Active,29076Q,HK1116,KYG5906L1005,Hong Kong
QUNXING PAPER HOLDINGS,K:QNXG,2007/10/2,2007,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Forestry and Paper,Qunxing Paper Holdings,Active,51077X,HK3868,KYG7329J1004,Hong Kong
REAL GOLD MINING,K:REAL,2009/2/23,2009,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Mining,Real Gold Mining,Active,54735T,HK246,KYG740991057,Hong Kong
RREEF CHINA COML.TRUST,K:RREE,2007/6/22,2007,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Real Estate Investment Trusts,Rreef China Commercial Trust,Active,50655U,HK625,HK0625038465,Hong Kong
SUPERB SUMMIT INTL.,K:TASH,2001/9/18,2001,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Household Goods and Home Construction,Superb Summit International,Active,14580W,HK1228,KYG8587E1061,Hong Kong
ZHONGDA INTL.HDG.,K:ZGDA,2001/11/1,2001,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Industrial Engineering,Zhongda International Holdings,Active,14739H,HK909,BMG9890D1083,Hong Kong
NATURAL DY.(NZ) HOLDINGS,K:LINH,2005/6/10,2005,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Support Services,Natural Dairy (New Zealand) Holdings,Active,31147U,HK462,KYG6401U1085,Hong Kong
CHINA HI.PRECN.ATMTN.GP.,K:CHPA,2009/11/13,2009,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Industrial Engineering,China High Precision Automation Group,Active,68248N,HK591,KYG211221091,Hong Kong
HENGAN INTL.GP. DETACHED,7715AF,2016/6/29,2016,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Personal Goods,Hengan International Group Detached,Active,7715AF,HK1044,KYG4402L1510,Hong Kong
AKM INDUSTRIAL CO. NIL PAID 06/03/17,K:AKIN,2017/2/22,2017,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Technology Hardware and Equipment,AKM Industrial Company Nil Paid 06/03/17,Active,9015MD,HK2940,HK0000329232,Hong Kong
CHINA HKBRIDGE HOLDINGS NIL PAID 08/11/17,K:CHKH,2017/11/7,2017,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Electronic and Electrical Equipment,China Hkbridge Holdings Nil Paid 08/11/17,Active,9141A6,HK2903,BMG2114X1175,Hong Kong
CHINA POLYMETALLIC MNG. NIL PAID 22/09/17,K:CPMR,2017/9/12,2017,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Industrial Metals and Mining,China Polymetallic Mining Nil Paid 22/09/17,Active,9140N6,HK2991,KYG215841183,Hong Kong
HUISHENG INTL.HOLDINGS NIL PAID 23/01/17,K:HUIS,2017/1/11,2017,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Food Producers,Huisheng International Holdings Nil Paid 23/01/17,Active,2787NL,HK2930,KYG4643W1151,Hong Kong
CHINESE FOOD & BEVERAGE GP.NIL PAID 17/11/16,K:CSNF,2016/11/28,2016,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Personal Goods,Chinese Food and Beverage Group Nil Paid 17/11/16,Active,2554WL,HK8560,KYG2113R1450,Hong Kong
GLOBAL EN.RES.INTL.GP. NIL PAID 04/05/17,K:GLBN,2017/4/20,2017,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Software and Computer Services,Global Energy Resources International Group Nil Paid 04/05/17,Active,9058EX,HK8579,BMG6674T1430,Hong Kong
PCCW (DETACHED),86967P,2012/3/15,2012,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Fixed Line Telecommunications,PCCW (Detached),Active,86967P,NA,NA,Hong Kong
PCCW (DETACHED),86589E,2011/12/26,2011,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Fixed Line Telecommunications,PCCW (Detached),Active,86589E,NA,NA,Hong Kong
C C LAND HDG. (DETACHED),87257C,2012/6/19,2012,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Real Estate Investment and Services,C C Land Holdings (Detached),Active,87257C,NA,NA,Hong Kong
CHAMPION TECHNOLOGY HOLDINGS (TEMP),K:CTTH,2017/10/26,2017,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Technology Hardware and Equipment,Champion Technology Holdings (Temp),Active,91751R,HK2900,BMG2033C2937,Hong Kong
CHINA JICHENG HOLDINGS (TEMP),K:CJHT,2017/10/10,2017,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Personal Goods,China Jicheng Holdings (Temp),Active,9169CJ,HK2999,KYG2163B1499,Hong Kong
CK HUTCHISON HOLDINGS (DETACHED),95249T,2015/5/28,2015,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,General Industrials,CK Hutchison Holdings (Detached),Active,95249T,NA,NA,Hong Kong
ENERCHINA HOLDINGS (TEMP),K:ENER,2017/11/7,2017,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Electricity,Enerchina Holdings (Temp),Active,9213MH,HK2902,BMG303921800,Hong Kong
KERRY PROP (DETACHED),93669E,2013/11/28,2013,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Real Estate Investment and Services,Kerry Prop (Detached),Active,93669E,NA,NA,Hong Kong
LANDING INTL.DEV. (CASH),96699Q,2015/6/22,2015,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Chemicals,Landing International Development (Cash),Active,96699Q,NA,NA,Hong Kong
LANDING INTL.DEV.(CASH),9057KT,2017/3/29,2017,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Chemicals,Landing International Development (Cash),Active,9057KT,NA,NA,Hong Kong
LI & FUNG (DETACHED),8937CC,2014/7/4,2014,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Personal Goods,Li and Fung (Detached),Active,8937CC,NA,NA,Hong Kong
MAN SANG INTERNATIONAL (DETACHED),91419G,2014/10/7,2014,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Personal Goods,Man Sang International (Detached),Active,91419G,NA,NA,Hong Kong
ROMA GROUP (TEMP),K:RGPT,2017/10/19,2017,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Financial Services (Sector),Roma Group (Temp),Active,9173RJ,HK8591,KYG7633U1711,Hong Kong
SIS INTL.HDG.(DETACHED),9277X2,2015/1/14,2015,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Technology Hardware and Equipment,SIS International Holdings (Detached),Active,9277X2,NA,NA,Hong Kong
SOUTH CHINA HDG.DUMMY,2621PC,2016/9/27,2016,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,General Industrials,South China Holdings Dummy,Active,2621PC,NA,NA,Hong Kong
SWIRE PACIFIC 'A' (DETACHED),86661H,2012/1/5,2012,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,General Industrials,Swire Pacific 'A' (Detached),Active,86661H,NA,NA,Hong Kong
SWIRE PACIFIC 'B',K:SWPB,1973/5/1,1973,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,General Industrials,Swire Pacific 'B',Active,930111,HK87,HK0087000532,Hong Kong
TCL INTL.HDG.(DETACHED),89672K,2013/8/6,2013,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Leisure Goods,TCL International Holdings (Detached),Active,89672K,NA,NA,Hong Kong
WHEELOCK AND CO.(DUMMY),91609H,2017/9/22,2017,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Real Estate Investment and Services,Wheelock and Company (Dummy),Active,91609H,NA,NA,Hong Kong
WING LEE HOLDINGS (DETACHED),88166Q,2013/3/5,2013,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Electronic and Electrical Equipment,Wing Lee Holdings (Detached),Active,88166Q,NA,NA,Hong Kong
DAN FORM HOLDINGS DUMMY DIVIDEND IN SPECIE,9067QA,2017/4/28,2017,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Real Estate Investment and Services,Dan Form Holdings Dummy Dividend in Specie,Active,9067QA,NA,NA,Hong Kong
I-CABLE COMMS.DS.IN SPECIE FROM WHARF,9129H1,2017/8/28,2017,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Real Estate Investment and Services,I-Cable Communications Distribution in Specie From Wharf,Active,9129H1,NA,NA,Hong Kong
I-CABLE COMMS.DS.IN SPECIE FROM WHEELOCK,9129H2,2017/8/28,2017,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Real Estate Investment and Services,I-Cable Communications Distribution in Specie From Wheelock,Active,9129H2,NA,NA,Hong Kong
HOPEWELL HONG KONG PROPERTIES LTD,9521N6,2015/5/20,2015,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Unclassified,Hopewell Hong Kong Properties Limited,Dead,9521N6,NA,KYG4601A1058,Hong Kong
SINOCHEM HONG KONG HDG.,41203E,2006/9/15,2006,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Unclassified,Sinochem Hong Kong Holdings,Dead,41203E,NA,NA,Hong Kong
FOUNDER (HK) LTD.,26381H,1995/12/21,1995,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Software and Computer Services,Founder (Hong Kong) Limited,Dead,26381H,NA,NA,Hong Kong
FUBON BANK (HONG KONG),K:IBOA,1993/11/8,1993,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Media,Fubon Bank (Hong Kong),Dead,314759,NA,HK0636030667,Hong Kong
HING LEE (HK),67770J,2009/7/17,2009,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Unclassified,Hing Lee (Hong Kong),Dead,67770J,NA,BMG4589N1039,Hong Kong
HSBC HOLDINGS 100 (HKG),540997,1991/4/8,1991,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Banks,HSBC Holdings 100 (Hong Kong),Dead,540997,NA,NA,Hong Kong
SLATER WALKER HONG KONG,929096,1973/1/1,1973,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Unclassified,Slater Walker Hong Kong,Dead,929096,NA,NA,Hong Kong
CHINA ENTM. (HK$),981793,1988/6/1,1988,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Travel and Leisure,China Entertainment (Hong Kong Dollar),Dead,981793,NA,NA,Hong Kong
EVERGO INTL. (HKG) MERGER 981810,944691,1983/8/16,1983,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,General Industrials,Evergo International (Hong Kong) Merger 981810,Dead,944691,NA,NA,Hong Kong
HK-TVB (PRE-DEMERGER),779666,-,-,Equities,Hong Kong,Hong Kong,Hong Kong Dollar,Media,Hong Kong-TVB (Pre-Demerger),Dead,779666,NA,NA,Hong Kong
