Full Name,Name,Symbol,Start Date,DATASTREAM CODE,LOC OFF. CODE,ISIN CODE
Sunshine 100 China Holdings,SUNSHINE 100 CHINA HDG.,K:SSSH,2014/3/13,8748X7,HK2608,KYG794911092
TCL Multimedia Technology Holdings,TCL MLTM.TECH.HDG.,K:TCLI,1999/11/26,691934,HK1070,KYG8701T1388
Tian An China Investments,TIAN AN CHINA INVS.,K:TIAN,1988/6/1,741899,HK28,HK0028013271
Tian GE Interactive Holdings,TIAN GE INTERACTIVE HDG.,K:TGET,2014/7/9,8917F7,HK1980,KYG887641085
Tianjin Port Development Holdings,TIANJIN PORT DEV.HDG.,K:TIAP,2006/5/24,35941V,HK3382,KYG886801060
Top Spring International Holdings,TOP SPRING INTL.HOLDINGS,K:TSIH,2011/3/23,75561N,HK3688,KYG892541098
Town Health International Medical Group,TOWN HEALTH INTL.MED.GP.,K:TOWN,2000/10/18,297055,HK3886,BMG8979V1046
United Laboratories International Holdings,UNITED LABS.INTL.HDG.,K:ULAB,2007/6/15,50632C,HK3933,KYG8813K1085
Wing On Company International,WING ON COMPANY INTL.,K:WICO,1973/1/1,952329,HK289,BMG970561087
Wisdom Education International Holdings,WISDOM ED.INTL.HDG.,K:WSDM,2017/1/26,9008ZW,HK6068,KYG972281037
Yuexiu Real Estate Investment Trust,YUEXIU REAL ESTATE INV. TST.,K:GZIR,2005/12/21,32393J,HK405,HK0405033157
Zhong An Real Estate,ZHONG AN REAL ESTATE,K:ZHNG,2007/11/13,51252C,HK672,KYG9892R1056
A8 New Media Group,A8 NEW MEDIA GROUP,K:ADMH,2008/6/12,53481E,HK800,KYG0119G1055
Add New Energy Investment Holdings,ADD NEW EN.INV.HDG.,K:CZRH,2012/4/27,87061H,HK2623,KYG0112P1028
Aeon Credit Service (Asia),AEON CREDIT SER.(ASIA),K:AEON,1995/9/14,356865,HK900,HK0900002681
Aid Partners Technology Holdings,AID PARTNERS TECH.HDG.,K:TECP,2000/4/17,280408,HK8088,KYG0133H1056
AMS Public Transport Holdings,AMS PUBLIC TRAN.HDG.,K:AMS,2004/4/15,28833W,HK77,KYG041561088
Anton Oilfield Services Group,ANTON OILFIELD SVS.GROUP,K:ANTO,2007/12/14,51363T,HK3337,KYG039991024
Anxian Yuan China Holdings,ANXIAN YUAN CHINA HDG.,K:VITE,1999/12/21,280004,HK922,BMG0400Q1015
Arts Optical International Holdings,ARTS OPTICAL INTL.HDG.,K:ARTS,1996/11/8,887452,HK1120,BMG0505B1081
Asia Allied Infrastructure Holdings,ASIA ALLIED INFR.HDG.,K:CHUW,1993/2/12,316621,HK711,BMG0578N1048
Asia Cassava Resources Holdings,ASIA CASSAVA RESOURCES HDG.,K:ASCR,2009/3/23,54820W,HK841,KYG053931062
Asia Cement (China) Holdings,ASIA CEMENT (CHINA) HDG.,K:ASIC,2008/5/20,51986H,HK743,KYG0539C1069
Asia Energy Logistics Group,ASIA ENERGY LOGIST.GROUP,K:IICI,1992/8/18,316069,HK351,HK0000334075
Asia Investment Finance Group Limited,ASIA INV.FIN.GP.LTD.,K:RAIN,2007/11/19,51265P,HK33,KYG0541D1007
Asia Satellite Telecommunications Holdings,ASIA SAT.TELECOM.HDG.,K:ASSA,1996/6/19,865654,HK1135,BMG0534R1088
Asia Standard Hotel Group,ASIA STANDARD HOTEL GP.,K:YAOH,1988/9/22,779539,HK292,BMG0535U1751
Asia Standard International Group,ASIA STANDARD INTL.GROUP,K:ASTD,1988/6/1,771575,HK129,BMG0533U2355
Asia Tele-Net and Technology,ASIA TELE-NET AND TECH.,K:PROC,1991/1/31,530955,HK679,BMG0534V1256
Asian Capital Resources (Holdings),ASIAN CAPITAL RES.(HDG.),K:AIR,1999/12/16,280002,HK8025,KYG0542K1031
Aurum Pacific (China) Group,AURUM PAC.(CHINA) GROUP,K:SJTU,2004/1/9,28302J,HK8148,KYG063701455
Bamboos Health Care Holdings,BAMBOOS HEALTH CARE HDG.,K:BBHC,2014/7/8,8933V3,HK2293,KYG072191011
Baofeng Modern International Holdings Company,BAOFENG MOD.INTL.HDG.CO.,K:BMIH,2011/1/28,74196N,HK1121,KYG089061025
Bawang International (Group) Holding,BAWANG INTL.(GP.) HLDG.,K:BAWA,2009/7/3,67638U,HK1338,KYG090381032
Beautiful China Holdings Company,BEAUTIFUL CHINA HOLDINGS CO.,K:FUTA,1998/7/22,865738,HK706,BMG0944P1068
Beijing Enterprises Environment Group,BEIJING ENTS.ENVM.GP.,K:BEIJ,1988/6/1,938724,HK154,HK0154000803
Beijing Sports and Entertainment Industry,BEJ.SPS.AND ENTM.IND.,K:ASRH,2012/1/16,86637D,HK1803,KYG1145Y1026
Best Pacific International Holdings,BEST PACIFIC INTL.HDG.,K:BEST,2014/5/23,8896W1,HK2111,KYG106891008
BII Railway Transportation Technology,BII RY.TRSP.TECH.,K:CCRT,2012/5/16,87113E,HK1522,KYG1267V1005
Bisu Technology Group International,BISU TECH.GP.INTL.,K:EXDH,2013/12/11,93659Y,HK1372,KYG1143V1005
Bright Smart Securities and Commodities Group,BRT.SMRT.SECS.&COMD.GP.,K:BSSC,2010/8/25,69932V,HK1428,KYG1644A1004
C and D_intl Investment Group,C&D_INTL.INV.GP.,K:SWED,2012/12/14,87912X,HK1908,KYG3165D1097
Cash Financial Services Group,CASH FINL.SVS.GP.,K:CASH,2000/12/15,256253,HK510,BMG1932V2045
Cecep Costin New Materials Group,CECEP COSTIN NEW MATS. GP.,K:CNMG,2010/6/21,69589C,HK2228,KYG1992K1067
Celestial Asia Securities Holdings,CELESTIAL ASIA SECS.HDG.,K:CHER,1994/4/27,362426,HK1049,BMG2007W1010
Centron Telecom International Holding,CENTRON TELC.INTL.HLDG.,K:CTRT,2007/7/5,50699R,HK1155,KYG202011022
Century City International Holdings,CENTURY CITY INTL.HDG.,K:CENT,1987/3/5,938630,HK355,BMG2020F1683
Century Ginwa Retail Holdings,CENTURY GINWA RET.HDG.,K:IWOO,2000/10/23,297059,HK162,BMG2021K1172
Century Sage Scientific Holdings,CENTURY SAGE SCIEN.HDG.,K:SAGE,2014/7/7,8916Y4,HK1450,KYG202281054
Century Sunshine Group Holdings,CENTURY SUN.GROUP HDG.,K:CES,2004/2/17,28503P,HK509,KYG2091K1206
Champion Technology Holdings N1,CHAMPION TECHNOLOGY HOLDINGS N1,K:CHAM,1992/8/19,316070,HK92,BMG2033C2853
Chaoda Modern Agriculture Holdings,CHAODA MODERN AGRIC.HDG.,K:CHAO,2000/12/15,256254,HK682,KYG2046Q1073
Chia Tai Enterprises International,CHIA TAI ENTS.INTL.,K:CHIZ,2015/7/3,91885P,HK3839,BMG2151A1036
China Fire Safety Enterprise Group,CHIN.FIRE STY.ENTER.GP.,K:WANF,2002/9/30,26281W,HK445,KYG2107J1094
China Fortune Investment (Holding),CHIN.FORT.INV.(HLDG.),K:NCYT,2000/7/25,280048,HK8116,KYG2161R1469
China Ruifeng Galaxy Renewable Energy,CHIN.RUIFENG GXY.RENWEN.,K:GASE,2006/6/9,36050J,HK527,KYG2118V1095
China Vanadium Titano-Magnetite Mining,CHIN.VNM.TITANO-MGT.MNG.,K:CVTM,2009/10/8,68039J,HK893,KYG211321081
China 33 Media Group,CHINA 33 MEDIA GROUP,K:CMGL,2011/2/28,74988T,HK8087,KYG8442C1050
China Aerospace International Holdings,CHINA AEROS.INTL.HDG.,K:CONC,1981/8/25,998409,HK31,HK0031044180
China Agri-Products Exchange,CHINA AGRI-PRODUCTS EX.,K:HKMA,1987/8/10,771028,HK149,BMG2150P2343
China Agroforestry Low-Carbon Holdings,CHINA AGROFORESTRY LOW-CARBON HDG.,K:JIAN,2009/10/8,68064C,HK1069,KYG2152L1169
China Aluminum Cans Holdings,CHINA ALUMINUM CANS HDG.,K:CACH,2013/7/12,89375V,HK6898,KYG211551091
China Assurance Finance Group,CHINA ASSURANCE FINANCE GP.,K:CAFG,2012/1/6,86636R,HK8090,KYG211481125
China Automotive Interior Decoration Holdings,CHINA AUTV.IRDC.HDG.,K:CHD,2010/9/29,70197K,HK48,KYG211351195
China Beidahuang Industry Group Holdings,CHINA BEIDAHUANG IND.GP. HDG.,K:WMAR,2001/1/16,13406D,HK39,KYG2117W1087
China Best Group Holding,CHINA BEST GROUP HOLDING,K:JETA,1996/3/26,865456,HK370,BMG2111B1349
China Binary Sale Technology,CHINA BINARY SALE TECH,K:CBST,2013/12/4,93670K,HK8255,KYG2117M1006
China Bio Cassava Holdings,CHINA BIO CASSAVA HDG.,K:Q9T,2001/5/18,262140,HK8129,KYG2215V1014
China Chengtong Development Group,CHINA CHENGTONG DEV.GP.,K:OLAN,1973/1/1,930161,HK217,HK0217012357
China Chunglian Education Financial,CHINA CHUNGLIAN ED.FINL. .,K:ZZNO,2004/11/18,29764M,HK2371,KYG2114J1186
China City Infrastructure Group,CHINA CITY INFR.GROUP,K:WHYN,2003/6/25,27190L,HK2349,KYG2118E1070
China Demeter Financial Investments,CHINA DEMETER FINL.INVS.,K:CMED,2001/4/10,256709,HK8120,BMG2125V1000
China Development Bank International Investment,CHINA DEV.BK.INTL.INV.,K:INGB,1994/5/10,362460,HK1062,KYG2125D1007
China Digital Culture (Group),CHINA DIGITAL CUL.(GP.),K:KANH,2003/2/25,26817W,HK8175,BMG2115S1171
China Display Optoelectronics Technology,CHINA DPY.OPEL.TECH.,K:PRO,1997/6/18,890645,HK334,BMG2120L1072
China Dredging Environment Protection Holdings,CHINA DREDG.ENVM.PROTC. HDG.,K:XDHL,2011/6/20,77236X,HK871,KYG2116C1033
China E-Information Technology Group,CHINA E-INFO.TECH.GP.,K:PSTK,2001/12/5,14846M,HK8055,KYG2157K1132
China Electronics Huada Technology Company,CHINA ELECTRONICS HUADA TECHNOLOGY COMPANY,K:WSAN,1997/7/25,890963,HK85,BMG2110E1214
China Energine International (Holdings),CHINA ENERGINE INTL. (HDG.),K:CAST,1997/8/11,890964,HK1185,KYG215511091
China Energy Development Holdings,CHINA ENERGY DEV.HDG.,K:HOPO,2002/2/18,15184D,HK228,KYG2153W1033
China Environmental Energy Investment,CHINA ENV.ENERGY INV.,K:NAMH,1994/2/2,362025,HK986,BMG2125A2219
China Environmental Resources Group,CHINA ENV.RES.GROUP,K:BFUN,1997/6/3,890557,HK1130,KYG215691430
China Environmental Technology and Bioen,CHINA ENV.TECH.AND BIOEN.,K:MGHL,2012/7/6,87268T,HK1237,KYG2163H1048
China Environmental Technology Holdings,CHINA ENV.TECH.HOLDINGS,K:YWAY,2002/3/28,15358K,HK646,KYG2159B1032
China ERG Financial Leasing Group,CHINA ERG.FINL.LSG.GP.,K:PME,2002/11/13,26492D,HK379,KYG2119F1037
China Fiber Optic Network System Group,CHINA FBO.NETWORK SY.GP.,K:CFON,2011/7/14,77276U,HK3777,KYG211521060
China Finance Investment Holdings,CHINA FINANCE INV.HDG.,K:CORA,1998/7/3,865735,HK875,BMG2162U1062
China Financial Leasing Group,CHINA FINANCIAL LSG.GP.,K:GD21,2002/10/28,26420H,HK2312,KYG2153Z1899
China Financial International Investments,CHINA FINL.INTL.INVS.,K:PRIN,2001/6/8,263182,HK721,BMG2110W1055
China First Chemical Holdings,CHINA FIRST CHEMICAL HDG.,K:CFCH,2011/12/9,77989Q,HK2121,KYG2114W1015
China Flavors and Fragrances,CHINA FLAVORS AND FRAG.,K:CFAF,2005/12/9,32457F,HK3318,KYG2111P1090
China Fortune Financial Group,CHINA FORTUNE FINANCIAL GP.,K:YSH,2001/5/3,257406,HK290,KYG2118A1058
China Ground Source Energy,CHINA GROUND SOURCE EN.,K:IINI,2001/11/30,14837F,HK8128,KYG2127R1074
China Haisheng Juice Holdings,CHINA HAISHENG JUICE HDG.,K:CHAJ,2005/11/4,32176C,HK359,KYG2111D1060
China Hanya Group Holdings,CHINA HANYA GP.HDG.,K:BWWH,2010/11/25,72568D,HK8312,KYG2119U1004
China HRY New Energy Auto Holding,CHINA HRY.NEW EN.AUTO HLDG.,K:CHAH,2013/6/13,88876F,HK3836,KYG2118N1079
China Huirong Financial Holdings,CHINA HUIRONG FINANCIAL HDG.,K:CHFH,2013/10/28,92104Y,HK1290,KYG211731024
China Huishan Dairy Holdings Company,CHINA HUISHAN DY.HDG.CO.,K:CHDH,2013/9/27,90220R,HK6863,KYG2117A1067
China Information Technology Development,CHINA INFO.TECH.DEV.,K:XTMS,2001/12/11,14858C,HK8178,KYG215501274
China Investment and Finance Group,CHINA INVESTMENT & FIN. GP.,K:FMAN,2002/9/19,26189L,HK1226,KYG2114S1268
China Kingstone Mining Holdings,CHINA KINGSTONE MINING HDG.,K:CKMH,2011/3/18,75522P,HK1380,BMG2119K1100
China Ludao Technology Company,CHINA LUDAO TECHNOLOGY CO.,K:CLTC,2013/10/11,91243X,HK2023,KYG215821045
China Medical and Healthcare Group,CHINA MED.& HLTHCR.GP.,K:PAGI,1991/8/1,314156,HK383,BMG2133H1016
China Meidong Auto Holdings,CHINA MEIDONG AUTO HDG.,K:CHML,2013/12/5,93748T,HK1268,KYG211921021
China Mining Resources Group,CHINA MINING RES.GROUP,K:GITC,1997/3/26,890149,HK340,BMG2119G1015
China Minsheng Drawin Technology Group,CHINA MINSHENG DRAWIN TECH.GP.,K:BLUX,1991/7/25,314140,HK726,BMG2126P1023
China Merchants China Direct Investments,CHINA MRCH.CHINA DINV.,K:CHMC,1993/7/23,317611,HK133,HK0133000726
China National Culture Group,CHINA NATIONAL CUL.GP.,K:WGHG,2004/10/13,29586R,HK745,KYG2116P1129
China Netcom Technology Holdings,CHINA NETCOM TECH.HDG.,K:ESIL,2001/3/2,256490,HK8071,KYG2117P1110
China New City Commercial Development,CHINA NEW CITY COML.DEV.,K:CCCL,2014/7/10,8910ZK,HK1321,KYG211931004
China NT Pharma Group Company,CHINA NT PHARMA GP.CO.,K:CNTC,2011/4/20,75726P,HK1011,KYG2114L1059
China Nuclear Energy Technology,CHINA NUCLEAR ENERGY TECH.,K:TACK,1993/2/12,316620,HK611,BMG2115P1059
China Ocean Industry Group,CHINA OCEAN IND.GP.,K:WONS,1998/7/23,865739,HK651,BMG2113Q1050
China Oil and Gas Group,CHINA OIL AND GAS GP.,K:GOPO,1993/5/28,317223,HK603,BMG2155W1010
China Pioneer Pharma Holdings,CHINA PION.PHARMA HDG.,K:CPPH,2013/11/5,92173P,HK1345,KYG2162L1068
China Primary Energy Holdings,CHINA PRIMARY EN.HDG.,K:BALA,2001/12/13,14862Q,HK8117,KYG2161J1022
China Properties Investment Holdings,CHINA PROPS.INV.HDG.,K:SPBH,1992/9/30,316149,HK736,BMG2157U1861
China Putian Food Holding,CHINA PUTIAN FOOD HLDG.,K:CPFH,2012/7/13,86893W,HK1699,KYG2162B1169
China Rare Earth Holdings,CHINA RARE EARTH HDG.,K:YIXI,1999/10/15,691911,HK769,KYG210891001
China Renewable Energy Investment,CHINA RENEW.ENERGY INV.,K:ALBA,1994/1/27,362002,HK987,KYG2161D1051
China Resources and Transportation Group,CHINA RESOURCES & TRSP. GP.,K:SEAR,1989/3/23,779689,HK269,KYG2162D1126
China RGTV Medicine International,CHINA RGTV.MDCIN.INTL.,K:BMII,2001/7/18,14339Q,HK8158,KYG2129W1042
China Rundong Auto Group,CHINA RUNDONG AUTO GP.,K:CHRU,2014/8/12,8985PP,HK1365,KYG2119X1043
China SCSS Finance Group Holdings,CHINA SCSS.FIN.GP.HDG.,K:HFGH,2013/11/13,92252Z,HK3623,KYG216891070
China Shandong Hi- Speed Financial Group,CHINA SHANDONG HI- SPEED FIN GROUP,K:HOPY,1992/4/15,315571,HK412,BMG2118Q1006
China Shanshui Cement Group,CHINA SHANSHUI CMT.GROUP,K:CSCG,2008/7/4,53585N,HK691,KYG2116M1015
China Shenghai Food Holdings,CHINA SHENGHAI FOOD HDG.,K:CSFC,2017/7/18,9112KX,HK1676,KYG2117S1075
China Smartpay Group Holdings,CHINA SMARTPAY GP.HDG.,K:ORCG,2009/8/28,67905D,HK8325,KYG2116H1020
China Sanjiang Fine Chemicals,CHINA SNJA.FINE CHEMS.,K:CSJ,2010/9/16,70042W,HK2198,KYG211861045
China Soft Power Technology Holdings,CHINA SOFT PWR.TECH.HDG.,K:CHAI,1994/3/15,362181,HK139,BMG2118J1062
China Sunshine Paper Holdings,CHINA SUNSHINE PAPER HOLDINGS,K:SUNP,2007/12/12,51349V,HK2002,KYG215A01058
China Singyes Solar Technologies Holdings,CHINA SYE.SLR.TECHS.HDG.,K:CSTH,2009/1/13,54594C,HK750,BMG2161E1113
China Taifeng Beddings Holdings,CHINA TAIFENG BEDDINGS HDG.,K:ITHL,2010/6/11,69533M,HK873,KYG215AE1053
China Technology Solar Power Holdings,CHINA TECH.SLR.PWR.HDG.,K:STEC,2001/1/3,13263L,HK8111,KYG8440V1059
China Ting Group Holdings,CHINA TING GROUP HOLDINGS,K:CTIN,2005/12/15,32457D,HK3398,KYG8439J1058
China Titans Energy Technology Group,CHINA TITANS EN.TECH.GP.,K:CTTS,2010/5/28,69432P,HK2188,KYG2113Y1089
China Tontine Wines Group,CHINA TONTINE WINES GP.,K:CTWG,2009/11/19,68258C,HK389,BMG215A41075
China Touyun Technology Group,CHINA TOUYUN TECH GROUP,K:QIHL,2012/7/12,87223J,HK1332,BMG215AV1072
China U-Ton Holdings,CHINA U-TON HOLDINGS,K:CUHL,2012/6/12,87221W,HK6168,KYG2115N1189
China Vanguard You Champion Holdings,CHINA VANGUARD YOU CHAMPION HOLDINGS,K:BEE,2002/11/12,26486C,HK8156,KYG2159V1418
China Wah Yan Healthcare,CHINA WAH YAN HEALTHCARE,K:CHEU,1990/10/29,540557,HK648,HK0000203270
China Wan Tong Yuan Holdings,CHINA WAN TONG YUAN HOLDINGS,K:CWTY,2017/9/27,9145UQ,HK8199,KYG215AA1032
China Water Industry Group,CHINA WATER INDUSTRY GP.,K:SKYH,2002/1/17,15108H,HK1129,KYG2114E1355
China Weaving Materials Holdings,CHINA WEAVING MATS.HDG.,K:CWML,2011/12/22,86533X,HK3778,KYG2116A1076
China Wood Optimization Holding,CHINA WOOD OPTIMIZATION HOLDING,K:CHOP,2014/1/6,8701QW,HK1885,KYG216171085
China Yurun Food Group,CHINA YURUN FOOD GROUP,K:CYUR,2005/10/3,31898D,HK1068,BMG211591018
China Zenith Chemical Group,CHINA ZENITH CHM.GROUP,K:SUNL,2001/5/2,257403,HK362,BMG215AW1139
China_crtv Global Holdings,CHINA_CRTV.GLB.HDG.,K:CCTH,2013/12/20,8651GF,HK1678,KYG211531044
Chinese Food and Beverage Group,CHINESE FOOD & BEVERAGE GP.,K:BYF,2003/6/27,27212F,HK8272,KYG2113R1377
CHTC Fong's Industries,CHTC FONG'S INDUSTRIES,K:FONG,1990/10/12,540537,HK641,BMG2168E1140
Chuang's China Investments,CHUANG'S CHINA INVS.,K:CHUA,1988/6/1,771569,HK298,BMG2122W1010
CIG Yangtze Ports PLC,CIG YANGTZE PORTS PLC,K:CIGY,2005/9/16,31680N,HK8233,KYG214261045
Comba Telecom Systems Holdings,COMBA TELECOM SYS.HDG.,K:COMB,2003/7/15,27260X,HK2342,KYG229721140
Come Sure Group (Holdings),COME SURE GROUP (HDG.),K:COME,2009/2/26,54762P,HK794,KYG2298N1097
Comtec Solar Systems Group,COMTEC SOLAR SYS.GROUP,K:COMT,2009/10/30,68144R,HK712,KYG234201054
Concord New Energy Group,CONCORD NEW ENERGY GROUP,K:NPH,1991/11/27,315128,HK182,BMG2345T1099
Coslight Technology International Group,COSLIGHT TECH.INTL.GP.,K:COSL,1999/11/17,691937,HK1043,BMG244311012
Da Ming International Holdings,DA MING INTL.HOLDINGS,K:DMIH,2010/12/1,725674,HK1090,KYG2744A1076
Dafeng Port Heshun Technology,DAFENG PORT HESHUN TECH.,K:GMLC,2013/8/22,89715F,HK8310,KYG2616H1074
Deson Development International Holdings,DESON DEV.INTL.HDG.,K:DES,1997/6/10,890625,HK262,BMG2734F1656
Detai New Energy Group,DETAI NEW EN.GP.,K:FTHD,1997/1/3,887666,HK559,BMG2743V1028
Ding HE Mining Holdings,DING HE MINING HOLDINGS,K:CVMI,2008/12/22,54408P,HK705,HK0000157799
Dragon Crown Group Holdings,DRAGON CROWN GROUP HDG.,K:DCGH,2011/6/10,74034T,HK935,KYG290281008
DTXS Silk Road Inhs Company,DTXS SILK ROAD INHS.CO.,K:UDLH,1991/9/30,314630,HK620,BMG2R28T1049
E Lighting Group Holdings,E LIGHTING GP.HOLDINGS,K:ELIG,2014/9/29,91116Z,HK8222,NA
Eagle Nice (International) Holdings,EAGLE NICE (INTL.)HDG.,K:EGNC,2003/8/22,27392M,HK2368,KYG2951U1013
Eagle Ride Investment Holdings,EAGLE RIDE INV.HDG.,K:RADF,2002/2/28,15229Q,HK901,KYG2902L1279
Easy One Financial Group,EASY ONE FINANCIAL GP.,K:LERO,2002/11/7,26471P,HK221,BMG2916W1010
Easy Repay Finance and Investment,EASY REPAY FIN.& INV.,K:RBOW,2001/10/15,14681L,HK8079,BMG2916U1210
Echo International Holdings Group,ECHO INTERNATIONAL HDG. GP.,K:EIHG,2013/10/11,91136G,HK8218,KYG2919W1160
Elegance Optical International Holdings,ELEGANCE OPTICAL INTL. HDG.,K:ELEG,1996/4/11,865503,HK907,BMG3000U1009
Energy International Investments Holdings,ENERGY INTL.INVS.HDG.,K:JLEY,2001/7/26,14374F,HK353,KYG3041H1184
Enviro Energy International Holdings,ENVIRO ENERGY INTL.HDG.,K:SYSS,2003/2/18,26803N,HK1102,KYG315661218
Eva Precision Industrial Holdings,EVA PRECISION INDL.HDG.,K:EVAP,2005/5/11,30906K,HK838,KYG321481015
Far East Global Group,FAR EAST GLOBAL GROUP,K:FELG,2010/3/30,69009H,HK830,KYG331271042
Far East Holdings International,FAR EAST HOLDINGS INTL.,K:ATVH,1987/3/5,740837,HK36,HK0036029863
Far East Hotels and Entertainment,FAR EAST HOTELS & ENTM.,K:FAHE,1979/7/2,992475,HK37,HK0037039283
First Credit Finance Group,FIRST CREDIT FINANCE GP.,K:FCHL,2011/12/13,77989R,HK8215,BMG3467U1229
Flying Financial Service Holdings,FLYING FINANCIAL SERVICE HDG.,K:FFSH,2012/5/7,87070X,HK8030,KYG3642R1011
Fortune Sun (China) Holdings,FORTUNE SUN (CHINA) HDG.,K:FSUN,2006/7/5,36173X,HK352,KYG364261076
Fortunet E-Commerce Group,FORTUNET E-COMMERCE GP.,K:CHF,2010/9/24,70122L,HK1039,KYG3642E1008
Freetech Road Recycling Technology (Holdings),FREETECH ROAD RECYCLING TECH.(HDG.),K:FRRT,2013/6/26,89234R,HK6888,KYG3728H1002
Fresh Express Delivery Holdings,FRESH EXPR.DELVY.HDG.,K:FUJI,2004/12/17,29920X,HK1175,KYG3673S1012
Futong Technology Development Holdings,FUTONG TECH.DEV.HDG.,K:FTON,2009/12/4,68418C,HK465,KYG369921088
FY Financial (Shenzhen) 'H',FY FINANCIAL (SHENZHEN) 'H',K:FYFN,2017/5/23,9077V8,HK8452,CNE100002FQ6
G-Vision International (Holdings),G-VISION INTL.(HDG.),K:CCCH,1992/10/30,316269,HK657,BMG4209T1009
Genes Technology Group Holdings,GENES TECH GP. HDG.,K:GTGC,2017/7/14,9112KV,HK8257,KYG3825A1076
Global Bio-Chem Technology Group,GLOBAL BIO-CHEM TECH.GP.,K:GBIO,2001/3/16,256697,HK809,KYG3919S1057
Global Digital Creations Holdings,GLOBAL DIGITAL CRNS.HDG.,K:GDC,2003/8/4,27336N,HK8271,BMG4046D1020
Global Energy Resources International Group,GLOBAL EN.RES.INTL.GP.,K:AGL,2002/11/29,26566T,HK8192,BMG6674T1430
Global Link Communications Holdings,GLOBAL LINK COMMS.HDG.,K:GLNK,2002/11/13,26492E,HK8060,KYG392991058
Glory Mark Hi-Tech Holdings,GLORY MARK HI-TECH HDG.,K:GLMK,2002/1/4,14907X,HK8159,BMG394081100
Gold Tat Group International,GOLD TAT GROUP INTL.,K:MTEL,2003/5/9,27020H,HK8266,KYG4090U1177
Golden Resources Development International,GOLDEN RES.DEV.INTL.,K:GDEV,1991/1/28,539920,HK677,BMG3958B1046
Golden Wheel Tiandi Holdings,GOLDEN WHEEL TIANDI HDG.,K:GWTH,2013/1/16,88003P,HK1232,KYG395991089
Good Friend International Holdings,GOOD FRIEND INTL.HDG.,K:GTIN,2006/1/11,32631E,HK2398,KYG398001001
Grand Field Group Holdings,GRAND FIELD GROUP HDG.,K:COIL,1988/6/1,771573,HK115,BMG4054H1447
Grand Ming Group Holdings,GRAND MING GROUP HDG.,K:GMGH,2013/8/9,89678H,HK1271,KYG406451149
Grand Ocean Advanced Resources,GRAND OCEAN ADVD.RES.,K:ATT,2001/8/30,14468E,HK65,KYG4065F1037
Grand Peace Group Holdings,GRAND PEACE GROUP HDG.,K:GMES,2000/7/14,280044,HK8108,BMG4063G1116
Grand TG Gold Holdings,GRAND TG GOLD HOLDINGS,K:ESPC,2004/9/23,29547V,HK8299,KYG4136P1220
Great China Properties Holdings,GREAT CHINA PROPERTIES HDG.,K:BEAU,1988/6/1,926858,HK21,HK0000132420
Great Harvest Maeta Group,GREAT HARVEST MAETA GP.,K:GRH,2010/10/11,70259D,HK3683,KYG4163E1070
Great Wall Pan Asia,GREAT WALL PAN ASIA,K:SCMP,1990/6/29,503421,HK583,BMG4079W1001
Great World Company Holdings,GREAT WORLD COMPANY HDG.,K:TSCO,1999/12/2,691991,HK8003,KYG4158M1069
Greater China Financial Holdings,GREATER CHINA FINL.HDG.,K:PAMF,1992/9/16,316139,HK431,BMG407061552
Green Leader Holdings Group,GREEN LEADER HOLDINGS GROUP,K:TVEN,1999/7/6,691906,HK61,BMG6620C1293
Hao Tian Development Group,HAO TIAN DEV.GROUP,K:WINB,2006/6/6,35958J,HK474,KYG4289B1106
Heng Tai Consumables Group,HENG TAI CONSUMABLES GP.,K:HETA,2001/12/3,14839R,HK197,KYG440351149
Heng XIN China Holdings,HENG XIN CHINA HOLDINGS,K:TIGT,2003/4/16,26968N,HK8046,BMG4403P1106
Hengxing Gold Holdings Company,HENGXING GOLD HDG.CO.,K:HGHC,2014/5/29,88985G,HK2303,KYG4404P1019
Hidili Industry International Development,HIDILI IND.INTL.DEV.,K:HIDI,2007/9/21,510587,HK1393,KYG444031069
Highlight China IOT International,HIGHLIGHT CHIN.IOT INTL.,K:FGG,2010/10/5,70165D,HK1682,BMG4477C1029
HIN Sang Group (International) Holding,HIN SANG GROUP (INTL.) HOLDING,K:HISA,2014/10/16,91252Y,HK6893,KYG4590V1023
HNA Holdings Group Company,HNA HOLDINGS GP.CO.,K:SANT,1988/12/22,779678,HK521,HK0521001989
HNA Technology Investments Holdings,HNA TECH.INVS.HDG.,K:ACS,2003/11/10,27979D,HK2086,KYG4527E1089
Hon Kwok Land Investment,HON KWOK LAND INV.,K:HONK,1986/10/31,741935,HK160,HK0160011786
Hop Fung Group Holdings,HOP FUNG GROUP HDG.,K:HPFG,2003/9/24,27623E,HK2320,KYG459991025
Hop Hing Group Holdings,HOP HING GROUP HOLDINGS,K:HOIL,1988/11/16,779637,HK47,KYG463AM1037
Hospital Corporation of China,HOSPITAL CORP.OF CHINA,K:HSPL,2017/3/16,9049AA,HK3869,KYG4612W1042
Hsin Chong Group Holdings,HSIN CHONG GP.HDG.,K:CONS,1991/8/14,314406,HK404,BMG4634Z1014
Hua Han Health Industry Holdings,HUA HAN HEALTH INDUSTRY HDG.,K:HHBP,2002/12/10,26593D,HK587,KYG4638Y1008
Hua Lien International Holding,HUA LIEN INTL.HOLDING,K:HULI,2000/2/2,280011,HK969,KYG4636M1087
Hua XIA Healthcare Holdings,HUA XIA HEALTHCARE HDG.,K:GAEN,2002/5/10,15488X,HK8143,KYG4639T1426
