Full Name,Name,Symbol,Start Date,DATASTREAM CODE,LOC OFF. CODE,ISIN CODE
Hua Jung Components,HUA JUNG COMPONENTS,TW:HJC,1997/9/1,896048,T5328,TW0005328009
Huaku Development,HUAKU DEVELOPMENT,TW:HCZ,2000/7/20,297103,T2548,TW0002548005
Huang Hsiang Construction,HUANG HSIANG CON.,TW:HHC,1999/5/13,691504,T2545,TW0002545001
Huikwang,HUIKWANG,TW:HKC,2004/3/22,28693K,T6508,TW0006508005
Hung Sheng Construction,HUNG SHENG CONSTRUCTION,TW:HSC,1996/2/12,865356,T2534,TW0002534005
Hunya Foods,HUNYA FOODS,TW:HNF,1998/5/8,675409,T1236,TW0001236008
Hwacom Systems,HWACOM SYSTEMS,TW:HCS,2002/3/19,15329F,T6163,TW0006163009
Hycon Technology,HYCON TECHNOLOGY,TW:HYT,2014/6/18,8910X9,T6457,TW0006457005
Hyweb Technology,HYWEB TECHNOLOGY,TW:WEB,2003/3/24,26901P,T5212,TW0005212005
I Jang Industrial,I JANG INDUSTRIAL,TW:IJI,2016/6/3,7468EG,T8342,TW0008342007
I-Hwa Industrial,I-HWA INDUSTRIAL,TW:IHI,1993/12/9,356845,T1456,TW0001456002
Ibase Gaming,IBASE GAMING,TW:IBG,2013/12/2,93103A,T6441,TW0006441009
Ibase Technology,IBASE TECHNOLOGY,TW:IBA,2003/10/24,27920U,T8050,TW0008050006
IC Plus,IC PLUS,TW:IPS,2007/4/30,50266F,T8040,TW0008040007
Icares Medicus,ICARES MEDICUS,TW:ICM,2016/12/27,2813PH,T6612,TW0006612005
Ichia Technologies,ICHIA TECHNOLOGIES,TW:ITI,2000/1/14,280186,T2402,TW0002402005
ICP Das,ICP DAS,TW:IDC,2009/1/6,54514H,T3577,TW0003577003
Ideal Bike,IDEAL BIKE,TW:IDB,2001/3/28,257208,T8933,TW0008933003
IEI Integration,IEI INTEGRATION,TW:ICE,2001/3/30,257241,T3022,TW0003022000
In Win Development,IN WIN DEVELOPMENT,TW:IWD,2001/12/10,14858N,T6117,TW0006117005
Inalways,INALWAYS,TW:IWC,1999/10/11,691812,T5398,TW0005398002
Information-Tek,INFO-TEK,TW:IFT,2005/3/30,30394C,T8183,TW0008183005
Infortrend Technology,INFORTREND TECHNOLOGY,TW:INF,2002/3/25,15347H,T2495,TW0002495009
Inmax Holding,INMAX HOLDING,TW:IMX,2010/4/9,69713C,T1591,KYG4782L1023
Innodisk,INNODISK,TW:IDK,2012/10/5,87696E,T5289,TW0005289003
Innopharmax,INNOPHARMAX,TW:INX,2012/9/13,87527K,T4172,TW0004172002
Inpaq Technology,INPAQ TECHNOLOGY,TW:IPQ,2004/6/29,29033C,T6284,TW0006284003
Insyde Software,INSYDE SOFTWARE,TW:ISC,2003/1/23,26720J,T6231,TW0006231004
Intai Technology,INTAI TECHNOLOGY,TW:ITA,2011/10/24,77847R,T4163,TW0004163001
Intech Biopharm,INTECH BIOPHARM,TW:IBV,2014/7/15,8939D7,T6461,TW0006461007
Integrated Service Technology,INTEGRATED SERVICE TECH.,TW:IST,2004/12/28,29885F,T3289,TW0003289005
Intelliepi,INTELLIEPI,TW:IEP,2013/7/24,89439D,T4971,KYG480071011
Interactive Digital Technologies,INTERACTIVE DIG.TECHS.,TW:IDT,2014/11/7,9171WM,T6486,TW0006486004
International Carbide Technology,INTERNATIONAL CARBIDE TECHNOLOGY,TW:CRB,2012/11/27,87883T,T4754,TW0004754007
International Games System,INTERNATIONAL GAMES SY.,TW:IGS,2006/7/12,30725W,T3293,TW0003293007
Interserv International,INTERSERV INTL.,TW:INS,2002/3/22,15344P,T6169,TW0006169006
Inventec Besta,INVENTEC BESTA,TW:INB,2007/10/29,41611X,T8201,TW0008201005
Iroc,IROC,TW:SKX,2007/3/6,50576J,T3555,TW0003555009
Iron Force Industrial,IRON FORCE INDUSTRIAL,TW:IFI,2012/10/15,87723M,T2228,TW0002228004
ITE Technology,ITE TECHNOLOGY,TW:ITE,2002/10/29,26437E,T3014,TW0003014007
Iteq,ITEQ,TW:ITQ,2002/12/30,26641X,T6213,TW0006213002
Jabon International Technology,JABON INTL.TECHNOLOGY,TW:YIN,2011/1/12,30418R,T1566,TW0001566008
Jarllytec,JARLLYTEC,TW:JAR,2008/3/27,41568M,T3548,TW0003548004
Jason S Entertainment,JASON S ENTERTAINMENT,TW:JSE,2016/8/5,7749ZQ,T6583,TW0006583008
Jean,JEAN,TW:JEA,2000/11/22,297062,T2442,TW0002442001
Jentech Precision Industrial,JENTECH PRECISION INDL.,TW:JPI,2009/11/18,54558H,T3653,TW0003653002
Jess-Link Products,JESS-LINK PRODUCTS,TW:JLP,2002/12/11,26599W,T6197,TW0006197007
Jetbest,JETBEST,TW:JEC,2010/1/4,68716T,T4741,TW0004741004
Jetvox Acoustic,JETVOX ACOUSTIC,TW:JVX,2012/10/26,87772E,T5294,TW0005294003
Jetway Information,JETWAY INFO.,TW:JIC,2002/3/1,15235U,T6161,TW0006161003
Jhen VEI Electronic,JHEN VEI ELECTRONIC,TW:JVE,2007/10/12,41119F,T3520,TW0003520003
Ji-Haw Industrial,JI-HAW INDUSTRIAL,TW:JHI,2000/10/2,265660,T3011,TW0003011003
Jian sin Industrial,JIAN SIN INDUSTRIAL,TW:YFI,1996/1/4,887809,T4502,TW0004502000
Jih Lines Technology,JIH LIN TECHNOLOGY,TW:JLT,2012/9/12,87527L,T5285,TW0005285001
Jiin Ming Industry,JIIN MING INDUSTRY,TW:JNM,2006/9/25,411852,T3230,TW0003230009
Jinli Group Holdings,JINLI GROUP HOLDINGS,TW:JNI,2012/11/14,87818T,T8429,KYG513871015
Jintex,JINTEX,TW:JCL,2005/4/22,30717L,T1787,TW0001787000
Jiyuan Packaging Holdings,JIYUAN PACKAGING HDG.,TW:JPH,2016/12/13,2777YN,T8488,KYG5140K1085
Jmicron Technology,JMICRON TECHNOLOGY,TW:JMC,2010/10/28,77451W,T4925,TW0004925003
Jochu Technology,JOCHU TECHNOLOGY,TW:JTC,2007/1/19,41404J,T3543,TW0003543005
Johnson Health Technology,JOHNSON HEALTH TECH.,TW:JHT,2003/1/9,26675C,T1736,TW0001736007
Joinsoon Electronics Manufacturing,JOINSOON ELTN.MNFG.,TW:JOI,2009/5/20,30726H,T3322,TW0003322004
Jorjin Technologies,JORJIN TECHNOLOGIES,TW:JTG,2010/11/16,77451N,T4980,TW0004980008
Joybomb Entertainment Technology,JOYBOMB ENTM.TECH.,TW:JBE,2014/9/15,90770W,T6468,TW0006468002
JP Nelson Holdings,JP NELSON HOLDINGS,TW:JPN,2011/5/27,774516,T8418,KYG520981039
JPP Holding,JPP HOLDING,TW:JPP,2014/10/7,91408R,T5284,KYG521131006
JSW Pacific,JSW PACIFIC,TW:JSP,2011/10/4,77759R,T5251,TW0005251003
JUI Li Enterprise,JUI LI ENTER.,TW:JLE,1994/1/28,362029,T1512,TW0001512002
Juic International,JUIC INTERNATIONAL,TW:HTL,2001/9/27,14648C,T6114,TW0006114002
Jung Shing Wire,JUNG SHING WIRE,TW:JSW,1998/4/28,675393,T1617,TW0001617009
K Laser Technology,K LASER TECHNOLOGY,TW:KLT,1999/12/9,280074,T2461,TW0002461001
Kaimei Electronic,KAIMEI ELECTRONIC,TW:KEC,1996/12/2,887837,T5317,TW0005317002
Kao Fong Machinery,KAO FONG MACHINERY,TW:KFM,1998/2/24,675128,T4510,TW0004510003
Kaori Heat Treatment,KAORI HEAT TREATMENT,TW:KHT,2006/6/30,31105V,T8996,TW0008996000
Kaulin Manufacturing,KAULIN MNFG.,TW:KMC,1999/6/2,691552,T1531,TW0001531002
KD Holding,KD HOLDING,TW:KDH,2010/5/27,54125E,T6803,TW0006803000
Kedge Construction,KEDGE CONSTRUCTION,TW:KCC,1998/7/6,675569,T2546,TW0002546009
Kee Tai Properties,KEE TAI PROPERTIES,TW:KTP,1996/11/1,887358,T2538,TW0002538006
Kenda Rubber Industry,KENDA RUBBER IND.,TW:FRI,1990/12/20,530617,T2106,TW0002106002
Kenmec Mechanical Engineering,KENMEC MECHANICAL ENGR.,TW:KMM,2002/1/23,15130P,T6125,TW0006125008
Kerry TJ Logistics,KERRY TJ LOGISTICS,TW:TZT,1990/12/20,530623,T2608,TW0002608007
Key Ware Electronics,KEY WARE ELECTRONICS,TW:KWE,2001/3/29,257223,T5498,TW0005498000
Keysheen (Cayman) Holdings,KEYSHEEN (CAYMAN) HDG.,TW:KCY,2011/12/6,86516M,T8427,KYG525341072
Kian Shen,KIAN SHEN,TW:KIC,1999/5/17,691511,T1525,TW0001525004
Kindom Construction,KINDOM CONSTRUCTION,TW:KDC,1993/10/27,317827,T2520,TW0002520004
King Core Electronics,KING CORE ELTN.,TW:KCE,2002/3/1,15235R,T6155,TW0006155005
King Polytechnic Engineering,KING POLYTECHNIC ENGR.,TW:KPE,2000/7/14,297077,T6122,TW0006122005
King Slide Works,KING SLIDE WORKS,TW:KSW,2005/4/28,29102C,T2059,TW0002059003
King Yuan Electronics,KING YUAN ELTN.,TW:KYE,2001/5/9,263097,T2449,TW0002449006
Kingcan Holdings,KINGCAN HOLDINGS,TW:KHL,2009/12/17,68876W,T8411,KYG525911072
Kingpak Technology,KINGPAK TECHNOLOGY,TW:CAL,2003/3/31,26924V,T6238,TW0006238009
Kings Town Construction,KINGS TOWN CON.,TW:WCC,1994/10/18,140590,T2524,TW0002524006
Kingstate Electronics,KINGSTATE ELTN.,TW:KNG,2007/2/8,29084E,T3206,TW0003206009
Kinik,KINIK,TW:KNK,2005/1/31,30063X,T1560,TW0001560001
Kinko Optical,KINKO OPTICAL,TW:KIK,2002/12/30,26641W,T6209,TW0006209000
Kino Biotechnology,KINO BIOTECH,TW:KNO,2011/7/27,77505U,T4154,KYG527551082
Kinpo Electronics,KINPO ELECTRONICS,TW:KIN,1989/11/7,540325,T2312,TW0002312006
Kinsus Interconnect Technology,KINSUS INTCONN.TECH.,TW:KTT,2004/11/1,29548V,T3189,TW0003189007
Kintech Electronics,KINTECH ELTN.,TW:KET,2003/2/14,26801L,T6210,TW0006210008
Klingon Aerospace,KLINGON AEROSPACE,TW:LUE,1998/12/11,675849,T1529,TW0001529006
Ko JA (Cayman),KO JA (CAYMAN),TW:KOJ,2011/12/26,86589N,T5215,KYG530791022
Koan Hao Enterprise,KOAN HAO ENTERPRISE,TW:AHE,2004/4/15,28839E,T8354,TW0008354002
Koryo Electronics,KORYO ELECTRONICS,TW:KYT,2003/10/2,27743N,T8032,TW0008032004
KPT Industries,KPT INDUSTRIES,TW:KPT,1989/10/20,540320,T1805,TW0001805000
KS Terminals,KS TERMINALS,TW:KST,2002/2/19,15210W,T3003,TW0003003000
Kuen Chaang Uppertech,KUEN CHAANG UPPERTECH,TW:KCU,2003/10/24,27920N,T6265,TW0006265002
Kung Sing Engineering,KUNG SING ENGR.,TW:KSE,1999/11/18,691948,T5521,TW0005521009
Kunyue Development,KUNYUE DEVELOPMENT,TW:UIV,2001/10/8,14670X,T5206,TW0005206007
Kuo Toong International,KUO TOONG INTERNATIONAL,TW:KTI,2002/9/9,26178U,T8936,TW0008936006
Kuo Yang Construction,KUO YANG CONSTRUCTION,TW:KCO,1989/7/3,777098,T2505,TW0002505005
Kwong Fong Industries,KWONG FONG INDS.,TW:KFI,1989/7/3,777101,T1416,TW0001416006
Kwong Lung Enterprise,KWONG LUNG ENTERPRISE,TW:KWL,1999/4/20,691437,T8916,TW0008916008
KYE Systems,KYE SYSTEMS,TW:KYS,1997/11/3,870743,T2365,TW0002365004
L&K Engineering,L & K ENGR.,TW:LKE,2002/1/22,15128R,T6139,TW0006139009
La Kaffa International,LA KAFFA INTERNATIONAL,TW:LKF,2012/12/18,87927X,T2732,TW0002732005
LAN FA Textile,LAN FA TEXTILE,TW:LFT,1994/10/26,140616,T1459,TW0001459006
Land Mark Optoelectronics,LAND MARK OPEL.,TW:LAP,2014/7/15,8938Y2,T3081,TW0003081006
Landis Taipei Hotel,LANDIS TAIPEI HOTEL,TW:RLH,1999/6/15,691582,T5703,TW0005703003
Lanner Electronics,LANNER ELECTRONICS,TW:LAN,2003/5/19,27046M,T6245,TW0006245004
Laster Technology,LASTER TECH,TW:LTX,2012/12/5,30923J,T3346,TW0003346003
Launch Technologies,LAUNCH TECHNOLOGIES,TW:LTI,2010/10/13,774517,T8420,TW0008420001
LCY Chemical,LCY CHEMICAL,TW:LEE,1987/9/8,756120,T1704,TW0001704005
Le Young Construction,LE YOUNG CONSTRUCTION,TW:LYC,2008/6/24,67736E,T2599,TW0002599008
Lead Data,LEAD DATA,TW:LDI,2001/1/3,255183,T2443,TW0002443009
Leader Electronics,LEADER ELECTRONICS,TW:LEI,2002/12/9,26594Q,T3058,TW0003058004
Leadtek Research,LEADTEK RESEARCH,TW:LRI,1999/6/3,691556,T2465,TW0002465002
Leadtrend Technology,LEADTREND TECHNOLOGY,TW:LTR,2007/10/24,51612K,T3588,TW0003588000
Lealea Enterprise,LEALEA ENTER.,TW:LLE,1990/8/8,530627,T1444,TW0001444008
Leatec Fine Ceramics,LEATEC FINE CMC.,TW:LFC,2002/1/10,14925D,T6127,TW0006127004
Ledlink Optics,LEDLINK OPTICS,TW:LOI,2011/5/3,77449L,T5230,TW0005230007
Ledtech Electronics,LEDTECH ELTN.,TW:LED,2002/4/2,15370U,T6164,TW0006164007
Lee Chi Enterprises,LEE CHI ENTS.,TW:LEC,1995/11/14,865277,T1517,TW0001517001
Lelon Electronics,LELON ELECTRONICS,TW:LEZ,2000/5/16,280498,T2472,TW0002472008
Lemtech Holdings,LEMTECH HOLDINGS,TW:LEM,2011/4/29,75835F,T4912,KYG545091079
LEO Systems,LEO SYSTEMS,TW:LSI,1999/11/26,691986,T5410,TW0005410005
Leofoo Development,LEOFOO DEVELOPMENT,TW:LEO,1989/7/3,500084,T2705,TW0002705001
Les Enphants,LES ENPHANTS,TW:LEN,1997/1/20,887704,T2911,TW0002911005
Level Biotechnology,LEVEL BIOTECHNOLOGY,TW:LBT,2008/5/21,30903L,T3118,TW0003118006
Lextar Electronics,LEXTAR ELECTRONICS,TW:LEX,2010/3/26,69328U,T3698,TW0003698007
Li Cheng Enterprise,LI CHENG ENTERPRISE,TW:LIR,2006/11/10,31192Q,T4426,TW0004426002
Li Kang Biomedical,LI KANG BIOMEDICAL,TW:TFL,2003/4/23,26986J,T6242,TW0006242001
Li Peng Enterprise,LI PENG ENTERPRISE,TW:LIP,1992/1/28,315355,T1447,TW0001447001
Lian Hwa Foods,LIAN HWA FOODS,TW:LIH,1995/11/2,865172,T1231,TW0001231009
Lien Hwa Industrial,LIEN HWA INDL.,TW:LIE,1987/9/9,756121,T1229,TW0001229003
Lifestyle Global Enterprise,LIFESTYLE GLOBAL ENTERPRISE,TW:FUO,2004/12/24,29850V,T8066,TW0008066002
Ligitek Electronics,LIGITEK ELECTRONICS,TW:LGE,2004/2/9,28466T,T8111,TW0008111006
Lihtai Construction Enterprise,LIHTAI CON.ENTERPRISE,TW:LTC,1999/10/27,691873,T5520,TW0005520001
Lilontex,LILONTEX,TW:LET,1999/2/8,691120,T1469,TW0001469005
Lily Textile,LILY TEXTILE,TW:LIL,1990/4/10,540315,T1443,TW0001443000
Lines Horn Technology,LIN HORN TECHNOLOGY,TW:LHT,2000/11/8,297065,T5464,TW0005464002
Linco Technology,LINCO TECHNOLOGY,TW:LNC,2010/6/15,71970N,T3644,TW0003644001
Lingsen Precision Industries,LINGSEN PRECN.INDS.,TW:LPI,1998/4/10,675333,T2369,TW0002369006
Lion Travel Service,LION TRAVEL SERVICE,TW:LVV,2012/10/23,87764L,T2731,TW0002731007
Lite-On Semiconductor,LITE-ON SEMICONDUCTOR,TW:DYI,1996/1/4,887267,T5305,TW0005305007
Litemax Electronics,LITEMAX ELECTRONICS,TW:LME,2010/12/29,77452V,T4995,TW0004995006
Liton Technology,LITON TECHNOLOGY,TW:LTN,2002/6/10,25608L,T6175,TW0006175003
Liwanli Innovation,LIWANLI INNOVATION,TW:CCE,2002/11/18,26520U,T3054,TW0003054003
LM Development,LM DEVELOPMENT,TW:MTY,2002/12/26,26636F,T6212,TW0006212004
Logah Technology,LOGAH TECHNOLOGY,TW:LOG,2009/3/16,51369P,T3593,TW0003593000
Long Bon International,LONG BON INTERNATIONAL,TW:LBC,1992/9/28,316239,T2514,TW0002514007
Longwell,LONGWELL,TW:LWC,2005/6/3,30879P,T6290,TW0006290000
Loop Telecommunication International,LOOP TELECM.INTL.,TW:LPT,2001/2/1,13261V,T3025,TW0003025003
Lotes,LOTES,TW:LTS,2007/12/10,413479,T3533,TW0003533006
Lotus Pharmaceutical,LOTUS PHARMACEUTICAL,TW:LOP,2010/1/29,31192U,T1795,TW0001795003
Loyalty Founder Enterprise,LOYALTY FOUNDER ENTER.,TW:LFE,2000/11/8,297042,T5465,TW0005465009
Lu Hai Holding,LU HAI HOLDING,TW:LUI,2013/12/25,8697GU,T2115,KYG5700L1086
Lucky Cement,LUCKY CEMENT,TW:LCC,1990/6/6,530615,T1108,TW0001108009
Lumax International,LUMAX INTL.,TW:LIC,2002/11/11,26488M,T6192,TW0006192008
Lung Hwa Electronics,LUNG HWA ELECTRONICS,TW:LHE,1997/12/19,879327,T2424,TW0002424009
Lungyen Life Service,LUNGYEN LIFE SERVICE,TW:DAH,2000/10/4,266139,T5530,TW0005530000
Luxnet,LUXNET,TW:LXC,2010/11/16,77451K,T4979,TW0004979000
MA Kuang Healthcare,MA KUANG HEALTHCARE,T:MKH,2011/4/29,68819H,T4139,KYG5831M1087
Macauto Industrial,MACAUTO INDUSTRIAL,TW:MAU,2003/12/18,28232Q,T9951,TW0009951004
Machvision,MACHVISION,TW:VIS,2011/1/5,50972L,T3563,TW0003563003
Macroblock,MACROBLOCK,TW:MBI,2007/10/29,411810,T3527,TW0003527008
Magic Technology,MAGIC TECHNOLOGY,TW:MCY,2012/4/9,87030K,T5255,TW0005255004
Magnate Technology,MAGNATE TECHNOLOGY,TW:MTG,2013/6/25,89238F,T4541,TW0004541008
Makalot Industrial,MAKALOT INDUSTRIAL,TW:MIK,2003/1/21,26709V,T1477,TW0001477008
Man ZAI Industrial,MAN ZAI INDUSTRIAL,TW:MZI,2014/10/7,91277G,T4543,TW0004543004
Mapower Electronics,MAPOWER ELECTRONICS,TW:MPW,2007/10/1,35762K,T3489,TW0003489001
Marketech International,MARKETECH INTL.,TW:MEP,2002/10/17,26382E,T6196,TW0006196009
Masterlink Securities,MASTERLINK SECURITIES,TW:MLS,1996/1/4,887868,T2856,TW0002856002
Materials Analysis Technology,MATERIALS ANALYSIS TECH.,TW:MAE,2009/8/18,51616J,T3587,TW0003587002
Maxigen Biotechnology,MAXIGEN BIOTECH,TW:MBQ,2011/5/18,774495,T1783,TW0001783009
Maxtek Technology,MAXTEK TECHNOLOGY,TW:MXT,2006/10/26,30903K,T3315,TW0003315008
Mayer Steel Pipe,MAYER STEEL PIPE,TW:MAP,1993/4/29,317166,T2020,TW0002020005
Maywufa,MAYWUFA,TW:MAY,1996/1/4,317746,T1731,TW0001731008
MD Biomedical,MD BIOMEDICAL,TW:BMD,2014/1/6,8700EG,T6445,TW0006445000
Mechema Chemicals Int,MECHEMA CHEMICALS INT,TW:MHC,2001/3/9,256989,T4721,TW0004721006
Medfirst Healthcare Services,MEDFIRST HEALTHCARE SVS.,TW:MFV,2012/12/21,87943X,T4175,TW0004175005
Medigen Biotechnology,MEDIGEN BIOTECHNOLOGY,TW:MDB,2003/12/30,30726E,T3176,TW0003176004
Medigen Vaccine Biologics,MEDIGEN VACCINE BIOLOGICS,TW:MVB,2015/8/6,9839DE,T6547,TW0006547003
Megaforce,MEGAFORCE,TW:MGC,2007/4/27,32608D,T3294,TW0003294005
Meiloon Industrial,MEILOON INDUSTRIAL,TW:MLO,2000/2/23,280269,T2477,TW0002477007
Mercuries and Associates,MERCURIES AND ASSOCIATES,TW:MEC,1989/7/3,500085,T2905,TW0002905007
Mercuries Data Systems,MERCURIES DATA SYS.,TW:MED,1999/3/31,691356,T2427,TW0002427002
Mercuries Life Insurance,MERCURIES LIFE INSURANCE,TW:MLI,2012/2/9,86823F,T2867,TW0002867009
Merida Industry,MERIDA INDUSTRY,TW:MER,1992/9/29,315993,T9914,TW0009914002
Metatech (AP),METATECH (AP),TW:MTT,2004/6/3,28922K,T3224,TW0003224002
Micro Base Technology,MICRO BASE TECH.,TW:CRO,2013/4/18,28995C,T3184,TW0003184008
Microbio,MICROBIO,TW:MCL,2006/6/9,35919R,T4128,TW0004128004
Microcosm Technology,MICROCOSM TECH.,TW:MCO,2005/12/8,29112E,T3354,TW0003354007
Microelectronics Technology,MICROELS.TECH.,TW:MTI,1990/8/8,530619,T2314,TW0002314002
Microlife,MICROLIFE,TW:MCR,2001/3/29,257236,T4103,TW0004103007
Microtek International,MICROTEK INTL.,TW:MIC,1989/7/3,500086,T2305,TW0002305000
Microtips Technology,MICROTIPS TECHNOLOGY,TW:CRP,2004/6/21,29072U,T3285,TW0003285003
Mildef Crete,MILDEF CRETE,TW:CET,2004/10/1,29466W,T3213,TW0003213005
Mildex Optical,MILDEX OPTICAL,TW:MDX,2009/2/24,51484N,T4729,TW0004729009
Min Aik Technology,MIN AIK TECHNOLOGY,TW:MAT,2003/4/21,26981J,T3060,TW0003060000
Mirle Automation,MIRLE AUTOMATION,TW:MRE,1999/1/8,675964,T2464,TW0002464005
Mitac,MITAC,TW:MTA,2004/4/21,30917T,T8122,TW0008122003
Mitac Holdings,MITAC HOLDINGS,TW:MSC,2013/9/12,89750X,T3706,TW0003706008
Mitake Information,MITAKE INFORMATION,TW:MTK,2012/11/5,87798T,T8284,TW0008284001
Mobiletron Electronics,MOBILETRON ELECTRONICS,TW:MTE,2001/4/6,257282,T1533,TW0001533008
Momo Com,MOMO COM,TW:FMU,2014/2/27,8746DV,T8454,TW0008454000
Mosa Industrial,MOSA INDUSTRIAL,TW:MOI,2017/1/20,2994XP,T4564,TW0004564000
Mosel Vitelic,MOSEL VITELIC,TW:MVI,1995/9/19,356872,T2342,TW0002342003
Mospec Semiconductor,MOSPEC SEMICONDUCTOR,TW:MOS,1998/11/4,675758,T2434,TW0002434008
Motech Industries,MOTECH INDUSTRIES,TW:MII,2003/5/15,27039N,T6244,TW0006244007
MPI,MPI,TW:MJC,2003/1/6,26659Q,T6223,TW0006223001
Munsin Garment,MUNSIN GARMENT,TW:MUN,2005/3/10,28930L,T2916,TW0002916004
Mustang Industrial,MUSTANG INDUSTRIAL,TW:MST,2000/9/28,265632,T5460,TW0005460000
Mutto Optronics,MUTTO OPTRONICS,TW:MOC,2010/6/29,774512,T4950,TW0004950001
Mutual-Tek Industries,MUTUAL-TEK INDUSTRIES,TW:WRT,2013/3/29,88228R,T6407,TW0006407000
Mycenax Biotechnology,MYCENAX BIOTECH,TW:MYC,2008/10/30,54493U,T4726,TW0004726005
NAK Sealing Technologies,NAK SEALING TECHS.,TW:MAO,2002/1/28,15141T,T9942,TW0009942003
Namchow Holdings,NAMCHOW HOLDINGS,TW:NAM,1988/6/17,772030,T1702,TW0001702009
Nan Liu Enterprise,NAN LIU ENTERPRISE,TW:NLE,2002/12/26,51533N,T6504,TW0006504004
Nan Tsan Industry,NAN TSAN INDUSTRY,TW:NAT,1999/4/6,691359,T4712,TW0004712005
Nang Kuang Pharmaceutical,NANG KUANG PHARM.,TW:NKP,2009/8/10,36177D,T1752,TW0001752004
Nankang Rubber Tire,NANKANG RUBBER TIRE,TW:NAN,1989/7/3,772059,T2101,TW0002101003
Nantex Industry,NANTEX INDUSTRY,TW:NTX,1992/11/3,316014,T2108,TW0002108008
National Aerospace Fasteners,NAT.AEROS.FAST.,TW:NAF,2002/2/25,15223V,T3004,TW0003004008
National Petroleum,NATIONAL PETROLEUM,TW:NPC,1996/1/4,887880,T9937,TW0009937003
Neo Solar Power,NEO SOLAR POWER,TW:NSP,2009/1/12,51337X,T3576,TW0003576005
Netronix,NETRONIX,TW:NEX,2002/1/28,15141R,T6143,TW0006143001
New Era Electronics,NEW ERA ELECTRONICS,TW:NEC,2002/11/28,26570D,T4909,TW0004909007
New Palace International,NEW PALACE INTL.,TW:NEP,2003/1/17,26699R,T8940,TW0008940008
Newmax Technology,NEWMAX TECHNOLOGY,TW:NWT,2010/4/26,54614N,T3630,TW0003630000
Newretail,NEWRETAIL,TW:GTI,2004/3/1,28549C,T3085,TW0003085007
Newsoft Technology,NEWSOFT TECHNOLOGY,TW:NEW,2000/10/18,267750,T5202,TW0005202006
Nexcom International,NEXCOM INTERNATIONAL,TW:NXC,2007/6/7,31193M,T8234,TW0008234006
Nextronics Engineering,NEXTRONICS ENGINEERING,TW:NXE,2012/3/26,86988W,T8147,TW0008147000
Nichidenbo,NICHIDENBO,TW:NIC,2003/11/10,27985W,T3090,TW0003090007
Niching Industrial,NICHING INDUSTRIAL,TW:NCH,2008/9/26,50973K,T3444,TW0003444006
Nien Hsing Textile,NIEN HSING TEX.,TW:NHT,1992/12/21,316528,T1451,TW0001451003
Niko Semiconductor,NIKO SEMICONDUCTOR,TW:IKO,2007/8/9,29032V,T3317,TW0003317004
Nishoku Technology,NISHOKU TECHNOLOGY,TW:NTU,2009/11/12,68798E,T3679,TW0003679007
North-Star Petroleum,NORTH-STAR PETROLEUM,TW:PCO,2000/11/2,297058,T8927,TW0008927005
Nuvoton Technology,NUVOTON TECHNOLOGY,TW:NTC,2010/1/29,68918D,T4919,TW0004919006
O-Bank,O-BANK,TW:IBT,2004/8/23,41189J,T2897,TW0002897006
OBI Pharma,OBI PHARMA,TW:OBI,2012/12/12,87927W,T4174,TW0004174008
Ocean Plastics,OCEAN PLASTICS,TW:OCP,1999/1/26,691019,T1321,TW0001321008
Oceanic Beverages,OCEANIC BEVS.,TW:OCE,1989/7/3,777110,T1213,TW0001213007
Ofco Industrial,OFCO INDUSTRIAL,TW:OFI,1999/3/30,691355,T5011,TW0005011001
OK Biotechnology,OK BIOTECH,TW:OKB,2010/12/30,774504,T4155,TW0004155007
On-Bright Electronics,ON-BRIGHT ELECTRONICS,TW:OBE,2011/10/18,77818L,T4947,KYG675291002
Onano Industrial,ONANO INDUSTRIAL,TW:ONA,2012/12/19,87928E,T6405,TW0006405004
Oneness Biotechnology,ONENESS BIOTECH,TW:ONB,2009/6/19,77451M,T4743,TW0004743000
Optimax Technology,OPTIMAX TECHNOLOGY,TW:OTC,2002/10/28,26429J,T3051,TW0003051009
Optivision Technology,OPTIVISION TECHNOLOGY,TW:OTI,2009/6/19,77449U,T3666,TW0003666004
Opto Technology,OPTO TECH,TW:OPT,1995/5/3,141376,T2340,TW0002340007
Orange Electronic,ORANGE ELECTRONIC,TW:OEL,2014/9/5,9065FD,T4554,TW0004554001
Orient Europharma,ORIENT EUROPHARMA,TW:OEC,2003/11/5,27966T,T4120,TW0004120001
Orient Pharma,ORIENT PHARMA,TW:ORP,2012/6/15,87240U,T4166,TW0004166004
Orient Semiconductor Electronics,ORIENT SEMICON.ELTN.,TW:OSC,1994/4/20,362437,T2329,TW0002329000
Oriental Union Chemical,ORIENTAL UNION CHM.,TW:ORI,1989/7/3,777111,T1710,TW0001710002
Otsuka Information Technology,OTSUKA INFORMATION TECH.,TW:OTS,2008/10/23,51480P,T3570,TW0003570008
P-Duke Technology,P-DUKE TECHNOLOGY,TW:PMT,2005/3/22,30374K,T8109,TW0008109000
P-Two Industries,P-TWO INDUSTRIES,TW:PTN,2002/2/19,15211C,T6158,TW0006158009
Pacific Construction,PACIFIC CONSTRUCTION,TW:PAC,1988/6/17,772025,T2506,TW0002506003
Pacific Hospital Supply,PACIFIC HOSPITAL SUPPLY,TW:PHS,2004/2/9,28466H,T4126,TW0004126008
